Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Login - Submit,,,,2022-01-04 09:53:05,2022-01-04 09:55:57,2m - 51.852s,PASSED
,,,,,,,
Test Cases/Deputi_Direktur/1. Login,,,,2022-01-04 09:53:06,2022-01-04 09:53:49,43.311s,PASSED
"baseDir = System.getProperty(""user.dir"")",,Get directory project,,2022-01-04 09:53:06,2022-01-04 09:53:06,0.004s,PASSED
"startExistingApplication(""com.bcaf.mobilesurvey"")",,,,2022-01-04 09:53:06,2022-01-04 09:53:27,20.809s,PASSED
"setText(findTestObject(""Object Repository/Login/android.widget.EditText - NIP""), findTestData(""Deputi_Direktur"").getObjectValue(""Username"", 1), 0)",,,,2022-01-04 09:53:27,2022-01-04 09:53:31,3.883s,PASSED
"setText(findTestObject(""Object Repository/Login/android.widget.EditText - Password""), findTestData(""Deputi_Direktur"").getObjectValue(""Pass"", 1), 0)",,,,2022-01-04 09:53:31,2022-01-04 09:53:33,2.062s,PASSED
"tap(findTestObject(""Object Repository/Login/android.widget.CheckBox - Remember Me""), 0)",,,,2022-01-04 09:53:33,2022-01-04 09:53:34,1.081s,PASSED
hideKeyboard(),,,,2022-01-04 09:53:34,2022-01-04 09:53:37,3.138s,PASSED
"delay(3, STOP_ON_FAILURE)",,,,2022-01-04 09:53:37,2022-01-04 09:53:41,3.098s,PASSED
"takeScreenshotAsCheckpoint(baseDir + sspathmobilesurvey + ""Login 2.1"" + "".png"", STOP_ON_FAILURE)",,,,2022-01-04 09:53:41,2022-01-04 09:53:43,2.402s,PASSED
"tap(findTestObject(""Object Repository/Login/android.widget.Button - LOGIN""), 0)",,,,2022-01-04 09:53:43,2022-01-04 09:53:44,0.902s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2022-01-04 09:53:44,2022-01-04 09:53:49,5.014s,PASSED
,,,,,,,
Test Cases/Deputi_Direktur/2. Form Survey,,,,2022-01-04 09:53:49,2022-01-04 09:55:57,2m - 7.892s,PASSED
"baseDir = System.getProperty(""user.dir"")",,Get directory project,,2022-01-04 09:53:50,2022-01-04 09:53:50,0.002s,PASSED
"startExistingApplication(""com.bcaf.mobilesurvey"")",,,,2022-01-04 09:53:50,2022-01-04 09:54:01,11.291s,PASSED
"takeScreenshotAsCheckpoint(baseDir + sspathmobilesurvey + ""Form Survey 1"" + "".png"", STOP_ON_FAILURE)",,,,2022-01-04 09:54:01,2022-01-04 09:54:03,1.917s,PASSED
"tap(findTestObject(""Object Repository/Form Survey/android.widget.LinearLayout""), 0)",,,,2022-01-04 09:54:03,2022-01-04 09:54:04,1.056s,PASSED
"takeScreenshotAsCheckpoint(baseDir + sspathmobilesurvey + ""Form Survey 2"" + "".png"", STOP_ON_FAILURE)",,,,2022-01-04 09:54:04,2022-01-04 09:54:06,2.138s,PASSED
"setText(findTestObject(""Object Repository/Form Survey/android.widget.EditText - Mobile ID""), findTestData(""Deputi_Direktur"").getObjectValue(""MobileID"", 1), 0)",,,,2022-01-04 09:54:06,2022-01-04 09:54:08,1.817s,PASSED
