Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
1.3 Login - Submit,,,,2022-02-21 13:11:22,2022-02-21 13:14:03,2m - 41.467s,PASSED
,,,,,,,
Test Cases/Branch_Manager/1. Login,,,,2022-02-21 13:11:23,2022-02-21 13:12:12,49.434s,PASSED
"baseDir = System.getProperty(""user.dir"")",,Get directory project,,2022-02-21 13:11:24,2022-02-21 13:11:24,0.005s,PASSED
"startExistingApplication(""com.bcaf.mobilesurvey"")",,,,2022-02-21 13:11:24,2022-02-21 13:11:48,24.659s,PASSED
"setText(findTestObject(""Object Repository/Login/android.widget.EditText - NIP""), findTestData(""Branch_Manager"").getObjectValue(""Username"", 2), 0)",,,,2022-02-21 13:11:48,2022-02-21 13:11:52,4.096s,PASSED
"setText(findTestObject(""Object Repository/Login/android.widget.EditText - Password""), findTestData(""Branch_Manager"").getObjectValue(""Pass"", 2), 0)",,,,2022-02-21 13:11:52,2022-02-21 13:11:54,2.029s,PASSED
"tap(findTestObject(""Object Repository/Login/android.widget.CheckBox - Remember Me""), 0)",,,,2022-02-21 13:11:54,2022-02-21 13:11:56,1.113s,PASSED
hideKeyboard(),,,,2022-02-21 13:11:56,2022-02-21 13:11:59,3.529s,PASSED
"delay(3, STOP_ON_FAILURE)",,,,2022-02-21 13:11:59,2022-02-21 13:12:02,3.113s,PASSED
"takeScreenshotAsCheckpoint(baseDir + sspathmobilesurvey + ""login 1.1"" + "".png"", STOP_ON_FAILURE)",,,,2022-02-21 13:12:02,2022-02-21 13:12:06,3.710s,PASSED
"tap(findTestObject(""Object Repository/Login/android.widget.Button - LOGIN""), 0)",,,,2022-02-21 13:12:06,2022-02-21 13:12:07,1.087s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2022-02-21 13:12:07,2022-02-21 13:12:12,5.018s,PASSED
,,,,,,,
Test Cases/Branch_Manager/5. Submit,,,,2022-02-21 13:12:12,2022-02-21 13:14:03,1m - 51.220s,PASSED
"baseDir = System.getProperty(""user.dir"")",,Get directory project,,2022-02-21 13:12:13,2022-02-21 13:12:13,0.001s,PASSED
"startExistingApplication(""com.bcaf.mobilesurvey"")",,,,2022-02-21 13:12:13,2022-02-21 13:12:25,11.501s,PASSED
"delay(3, STOP_ON_FAILURE)",,,,2022-02-21 13:12:25,2022-02-21 13:12:28,3.013s,PASSED
"takeScreenshotAsCheckpoint(baseDir + sspathmobilesurvey + ""Survey Kendaraan 5.1"" + "".png"", STOP_ON_FAILURE)",,,,2022-02-21 13:12:28,2022-02-21 13:12:30,2.497s,PASSED
