Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Login - Checking,,,,2022-02-21 15:57:27,2022-02-21 15:59:53,2m - 25.852s,PASSED
,,,,,,,
Test Cases/Regio_Manager/1. Login,,,,2022-02-21 15:57:28,2022-02-21 15:58:09,41.758s,PASSED
"baseDir = System.getProperty(""user.dir"")",,Get directory project,,2022-02-21 15:57:28,2022-02-21 15:57:28,0.005s,PASSED
"startExistingApplication(""com.bcaf.mobilesurvey"")",,,,2022-02-21 15:57:28,2022-02-21 15:57:49,21.028s,PASSED
"setText(findTestObject(""Object Repository/Login/android.widget.EditText - NIP""), findTestData(""Regio_Manager"").getObjectValue(""Username"", 1), 0)",,,,2022-02-21 15:57:49,2022-02-21 15:57:53,3.116s,PASSED
"setText(findTestObject(""Object Repository/Login/android.widget.EditText - Password""), findTestData(""Regio_Manager"").getObjectValue(""Pass"", 1), 0)",,,,2022-02-21 15:57:53,2022-02-21 15:57:54,1.461s,PASSED
"tap(findTestObject(""Object Repository/Login/android.widget.CheckBox - Remember Me""), 0)",,,,2022-02-21 15:57:54,2022-02-21 15:57:55,1.259s,PASSED
hideKeyboard(),,,,2022-02-21 15:57:55,2022-02-21 15:57:59,3.698s,PASSED
"delay(3, STOP_ON_FAILURE)",,,,2022-02-21 15:57:59,2022-02-21 15:58:02,3.171s,PASSED
"takeScreenshotAsCheckpoint(baseDir + sspathmobilesurvey + ""Login 3.1"" + "".png"", STOP_ON_FAILURE)",,,,2022-02-21 15:58:02,2022-02-21 15:58:05,3.248s,PASSED
"tap(findTestObject(""Object Repository/Login/android.widget.Button - LOGIN""), 0)",,,,2022-02-21 15:58:05,2022-02-21 15:58:06,0.919s,PASSED
"delay(3, STOP_ON_FAILURE)",,,,2022-02-21 15:58:06,2022-02-21 15:58:09,3.012s,PASSED
,,,,,,,
Test Cases/Regio_Manager/2. History - SurveyKendaraan,,,,2022-02-21 15:58:09,2022-02-21 15:59:53,1m - 43.494s,PASSED
"baseDir = System.getProperty(""user.dir"")",,Get directory project,,2022-02-21 15:58:10,2022-02-21 15:58:10,0.002s,PASSED
"startExistingApplication(""com.bcaf.mobilesurvey"")",,,,2022-02-21 15:58:10,2022-02-21 15:58:21,11.100s,PASSED
"delay(3, STOP_ON_FAILURE)",,,,2022-02-21 15:58:21,2022-02-21 15:58:24,3.009s,PASSED
"takeScreenshotAsCheckpoint(baseDir + sspathmobilesurvey + ""Survey Kendaraan 1"" + "".png"", STOP_ON_FAILURE)",,,,2022-02-21 15:58:24,2022-02-21 15:58:27,2.206s,PASSED
"tap(findTestObject(""Object Repository/History_SurveyKendaraan/android.widget.LinearLayout""), 0)",,,,2022-02-21 15:58:27,2022-02-21 15:58:29,1.900s,PASSED
"delay(3, STOP_ON_FAILURE)",,,,2022-02-21 15:58:29,2022-02-21 15:58:32,3.014s,PASSED
"takeScreenshotAsCheckpoint(baseDir + sspathmobilesurvey + ""Survey Kendaraan 2"" + "".png"", STOP_ON_FAILURE)",,,,2022-02-21 15:58:32,2022-02-21 15:58:33,1.928s,PASSED
"tap(findTestObject(""History_SurveyKendaraan/android.widget.LinearLayout-HistoryInquiry""), 0)",,,,2022-02-21 15:58:33,2022-02-21 15:58:34,0.759s,PASSED
"setText(findTestObject(""Object Repository/History_SurveyKendaraan/android.widget.EditText - No Polisi""), findTestData(""No_Polisi"").getObjectValue(""No_Polisi"", 6), 0)",,,,2022-02-21 15:58:34,2022-02-21 15:58:36,2.172s,PASSED
