Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Login - Submit,,,,2022-01-04 10:09:19,2022-01-04 10:12:19,3m - 0.165s,PASSED
,,,,,,,
Test Cases/Deputi_Direktur/1. Login,,,,2022-01-04 10:09:20,2022-01-04 10:10:08,48.182s,PASSED
"baseDir = System.getProperty(""user.dir"")",,Get directory project,,2022-01-04 10:09:21,2022-01-04 10:09:21,0.004s,PASSED
"startExistingApplication(""com.bcaf.mobilesurvey"")",,,,2022-01-04 10:09:21,2022-01-04 10:09:43,21.588s,PASSED
"setText(findTestObject(""Object Repository/Login/android.widget.EditText - NIP""), findTestData(""Deputi_Direktur"").getObjectValue(""Username"", 1), 0)",,,,2022-01-04 10:09:43,2022-01-04 10:09:46,3.687s,PASSED
"setText(findTestObject(""Object Repository/Login/android.widget.EditText - Password""), findTestData(""Deputi_Direktur"").getObjectValue(""Pass"", 1), 0)",,,,2022-01-04 10:09:46,2022-01-04 10:09:49,2.314s,PASSED
"tap(findTestObject(""Object Repository/Login/android.widget.CheckBox - Remember Me""), 0)",,,,2022-01-04 10:09:49,2022-01-04 10:09:50,1.218s,PASSED
hideKeyboard(),,,,2022-01-04 10:09:50,2022-01-04 10:09:56,6.551s,PASSED
"delay(3, STOP_ON_FAILURE)",,,,2022-01-04 10:09:56,2022-01-04 10:10:00,3.101s,PASSED
"takeScreenshotAsCheckpoint(baseDir + sspathmobilesurvey + ""Login 2.1"" + "".png"", STOP_ON_FAILURE)",,,,2022-01-04 10:10:00,2022-01-04 10:10:02,2.591s,PASSED
"tap(findTestObject(""Object Repository/Login/android.widget.Button - LOGIN""), 0)",,,,2022-01-04 10:10:02,2022-01-04 10:10:03,1.092s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2022-01-04 10:10:03,2022-01-04 10:10:08,5.021s,PASSED
,,,,,,,
Test Cases/Deputi_Direktur/2. Form Survey,,,,2022-01-04 10:10:08,2022-01-04 10:12:19,2m - 11.242s,PASSED
"baseDir = System.getProperty(""user.dir"")",,Get directory project,,2022-01-04 10:10:09,2022-01-04 10:10:09,0.001s,PASSED
"startExistingApplication(""com.bcaf.mobilesurvey"")",,,,2022-01-04 10:10:09,2022-01-04 10:10:20,11.105s,PASSED
"takeScreenshotAsCheckpoint(baseDir + sspathmobilesurvey + ""Form Survey 1"" + "".png"", STOP_ON_FAILURE)",,,,2022-01-04 10:10:20,2022-01-04 10:10:22,1.912s,PASSED
"tap(findTestObject(""Object Repository/Form Survey/android.widget.LinearLayout""), 0)",,,,2022-01-04 10:10:22,2022-01-04 10:10:23,0.883s,PASSED
"takeScreenshotAsCheckpoint(baseDir + sspathmobilesurvey + ""Form Survey 2"" + "".png"", STOP_ON_FAILURE)",,,,2022-01-04 10:10:23,2022-01-04 10:10:25,1.969s,PASSED
