Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
1.4 Login - Checking History,,,,2022-02-21 14:19:27,2022-02-21 14:22:02,2m - 35.351s,PASSED
,,,,,,,
Test Cases/Branch_Manager/1. Login,,,,2022-02-21 14:19:28,2022-02-21 14:20:13,45.204s,PASSED
"baseDir = System.getProperty(""user.dir"")",,Get directory project,,2022-02-21 14:19:29,2022-02-21 14:19:29,0.006s,PASSED
"startExistingApplication(""com.bcaf.mobilesurvey"")",,,,2022-02-21 14:19:29,2022-02-21 14:19:49,20.797s,PASSED
"setText(findTestObject(""Object Repository/Login/android.widget.EditText - NIP""), findTestData(""Branch_Manager"").getObjectValue(""Username"", 2), 0)",,,,2022-02-21 14:19:49,2022-02-21 14:19:53,3.693s,PASSED
"setText(findTestObject(""Object Repository/Login/android.widget.EditText - Password""), findTestData(""Branch_Manager"").getObjectValue(""Pass"", 2), 0)",,,,2022-02-21 14:19:53,2022-02-21 14:19:55,1.935s,PASSED
"tap(findTestObject(""Object Repository/Login/android.widget.CheckBox - Remember Me""), 0)",,,,2022-02-21 14:19:55,2022-02-21 14:19:57,1.501s,PASSED
hideKeyboard(),,,,2022-02-21 14:19:57,2022-02-21 14:20:01,4.172s,PASSED
"delay(3, STOP_ON_FAILURE)",,,,2022-02-21 14:20:01,2022-02-21 14:20:04,3.071s,PASSED
"takeScreenshotAsCheckpoint(baseDir + sspathmobilesurvey + ""login 1.1"" + "".png"", STOP_ON_FAILURE)",,,,2022-02-21 14:20:04,2022-02-21 14:20:07,3.025s,PASSED
"tap(findTestObject(""Object Repository/Login/android.widget.Button - LOGIN""), 0)",,,,2022-02-21 14:20:07,2022-02-21 14:20:08,1.058s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2022-02-21 14:20:08,2022-02-21 14:20:13,5.016s,PASSED
,,,,,,,
Test Cases/Branch_Manager/2. History - SurveyKendaraan,,,,2022-02-21 14:20:13,2022-02-21 14:22:02,1m - 49.456s,PASSED
"baseDir = System.getProperty(""user.dir"")",,Get directory project,,2022-02-21 14:20:14,2022-02-21 14:20:14,0.002s,PASSED
"startExistingApplication(""com.bcaf.mobilesurvey"")",,,,2022-02-21 14:20:14,2022-02-21 14:20:25,11.343s,PASSED
"delay(3, STOP_ON_FAILURE)",,,,2022-02-21 14:20:25,2022-02-21 14:20:28,3.013s,PASSED
"takeScreenshotAsCheckpoint(baseDir + sspathmobilesurvey + ""Survey Kendaraan 1"" + "".png"", STOP_ON_FAILURE)",,,,2022-02-21 14:20:28,2022-02-21 14:20:31,2.940s,PASSED
"tap(findTestObject(""Object Repository/History_SurveyKendaraan/android.widget.LinearLayout""), 0)",,,,2022-02-21 14:20:31,2022-02-21 14:20:32,1.100s,PASSED
"delay(3, STOP_ON_FAILURE)",,,,2022-02-21 14:20:32,2022-02-21 14:20:35,3.023s,PASSED
