Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
1.4 Login - Checking History,,,,2022-02-21 15:50:09,2022-02-21 15:52:40,2m - 30.905s,PASSED
,,,,,,,
Test Cases/Branch_Manager/1. Login,,,,2022-02-21 15:50:10,2022-02-21 15:50:53,43.578s,PASSED
"baseDir = System.getProperty(""user.dir"")",,Get directory project,,2022-02-21 15:50:10,2022-02-21 15:50:10,0.005s,PASSED
"startExistingApplication(""com.bcaf.mobilesurvey"")",,,,2022-02-21 15:50:10,2022-02-21 15:50:30,19.520s,PASSED
"setText(findTestObject(""Object Repository/Login/android.widget.EditText - NIP""), findTestData(""Branch_Manager"").getObjectValue(""Username"", 2), 0)",,,,2022-02-21 15:50:30,2022-02-21 15:50:33,3.220s,PASSED
"setText(findTestObject(""Object Repository/Login/android.widget.EditText - Password""), findTestData(""Branch_Manager"").getObjectValue(""Pass"", 2), 0)",,,,2022-02-21 15:50:33,2022-02-21 15:50:35,1.673s,PASSED
"tap(findTestObject(""Object Repository/Login/android.widget.CheckBox - Remember Me""), 0)",,,,2022-02-21 15:50:35,2022-02-21 15:50:37,1.871s,PASSED
hideKeyboard(),,,,2022-02-21 15:50:37,2022-02-21 15:50:40,3.664s,PASSED
"delay(3, STOP_ON_FAILURE)",,,,2022-02-21 15:50:40,2022-02-21 15:50:43,3.061s,PASSED
"takeScreenshotAsCheckpoint(baseDir + sspathmobilesurvey + ""login 1.1"" + "".png"", STOP_ON_FAILURE)",,,,2022-02-21 15:50:43,2022-02-21 15:50:47,3.644s,PASSED
"tap(findTestObject(""Object Repository/Login/android.widget.Button - LOGIN""), 0)",,,,2022-02-21 15:50:47,2022-02-21 15:50:48,1.075s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2022-02-21 15:50:48,2022-02-21 15:50:53,5.016s,PASSED
,,,,,,,
Test Cases/Branch_Manager/2. History - SurveyKendaraan,,,,2022-02-21 15:50:53,2022-02-21 15:52:40,1m - 46.417s,PASSED
"baseDir = System.getProperty(""user.dir"")",,Get directory project,,2022-02-21 15:50:54,2022-02-21 15:50:54,0.001s,PASSED
